comment,decision_type,final_label_after_llm,final_negative,final_neutral,final_positive,keyword,llm_label,llm_reason,season,sentiment_association,star_negative,star_neutral,star_positive,star_top_label,star_top_score,tri_negative,tri_neutral,tri_positive,tri_top_label,tri_top_score
Chandler也曾经是瘦的~~,weighted_merge,neutral,0.30963823062232115,0.46492632215407953,0.22543544722359934,chandler,"","",3,neutral,0.3651988217353119,0.44779890613549383,0.1870022721291943,neutral,0.44779890613549383,0.22629734395283507,0.490617446181958,0.2830852098652069,neutral,0.490617446181958
Rachel虽然是傻白甜人设但工作步入正轨立马职场女性了起来，分手闹剧的处理方式也更看出了独立清醒，在理性和情感上的游离太能共鸣了。Monica的感情线至少从过程上来说都挺好，成熟有魅力的Richard（可惜人生方向不对）和体贴的百万富翁男友（不理解求胜心）。,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,工作,"","",3,positive,0.09502136910088362,0.3860029333662658,0.5189756975328506,positive,0.5189756975328506,0.34952439771951754,0.30908222137028274,0.34139338091019966,negative,0.34952439771951754
喜欢Chandler，他能把幽默当做PTSD的症状之一，不厚道地觉得这个属性有点萌。,weighted_merge,positive,0.11512483785050148,0.35305692547140927,0.5318182366780893,幽默,"","",3,positive,0.1184506399467778,0.4555336663285991,0.4260156937246231,neutral,0.4555336663285991,0.11013613470608699,0.19934181418562458,0.6905220511082885,positive,0.6905220511082885
其实真没必要那么认真讨论爱不爱的，就是一群有血有肉的人，挺好玩的剧情。racheal这条线挺清晰的，从中产家庭女儿逃婚，到心不在焉的服务生，到时尚届的OL，都很清晰很有意义，挺有启发的--看到后面发现有启发这句大可不必哈哈哈,weighted_merge,positive,0.2743964814502707,0.27525855995542103,0.45034495859430823,有血有肉,"","",3,positive,0.311864357196397,0.2893402912293744,0.39879535157422863,positive,0.39879535157422863,0.2181946678310812,0.25413596304449104,0.5276693691244277,positive,0.5276693691244277
不知道累的要死的今天看完第三季的执念来自何处,weighted_merge,neutral,0.5325801623155095,0.2821796439346166,0.18524019374987388,第三,neutral,评论表达了困惑和疲惫，但未对剧集本身做出明确褒贬评价。,3,negative,0.5193701043490359,0.2938744185073085,0.1867554771436556,negative,0.5193701043490359,0.55239524926522,0.2646374820755787,0.18296726865920135,negative,0.55239524926522
Rachel的变化比较让人意外，不过剧集还是那么有趣。,weighted_merge,positive,0.11662299876281615,0.4223394092124525,0.4610375920247314,意外,"","",3,positive,0.09968639536757455,0.5839430051726999,0.31637059945972557,neutral,0.5839430051726999,0.14202790385567857,0.17993401527208136,0.67803808087224,positive,0.67803808087224
2014.8.22 看完这季。钱德勒的胡子一会儿留一会儿剃，有些奇怪。,weighted_merge,positive,0.2249645428170603,0.36765290522847915,0.4073825519544606,胡子,"","",3,positive,0.14645783206500082,0.31492921218331,0.5386129557516892,positive,0.5386129557516892,0.3427246089451495,0.4467384447962329,0.21053694625861769,neutral,0.4467384447962329
一如既往的好笑。因为知乎上一个问答的关系开始关注chandler的幽默，好像确实有些与众不同。这一季发现个老熟人：钢铁侠的保镖（以及导演）乔恩·费儒演了大半季的monica的富翁男友。。。另外比利·克里斯托也在倒数第二集出来露了下脸~,weighted_merge,neutral,0.1840577837393348,0.43651056070400623,0.3794316555566589,monica,"","",3,neutral,0.16246620755144445,0.45019281256145827,0.38734097988709726,neutral,0.45019281256145827,0.2164451480211703,0.41598718291782827,0.36756766906100147,neutral,0.41598718291782827
Rachel啊 原谅Ross好不好,weighted_merge,positive,0.6027582461686317,0.28369539788661113,0.1135463559447572,ross,positive,评论以恳求语气表达对剧中角色和情节的喜爱与投入，整体情绪偏向正面支持,3,negative,0.6524967391229923,0.28165641823155,0.0658468426454577,negative,0.6524967391229923,0.5281505067370907,0.2867538673692028,0.18509562589370646,negative,0.5281505067370907
so the point is sharing? 】Chandler怎么瘦成这样了是显示屏出问题了吗。。。。】Monica每季都会有真爱的节奏吗。。。】记得看第二季的时候半夜捂着被子偷笑,weighted_merge,neutral,0.35258222026390507,0.3822641406110894,0.26515363912500556,第二,"","",3,neutral,0.3066655476156038,0.3661481102867933,0.3271863420976029,neutral,0.3661481102867933,0.42145722923635687,0.4064381860975335,0.17210458466610956,negative,0.42145722923635687
Ross略有点神经质如Monica，但是这绝对会是first choice,weighted_merge,neutral,0.23234192455360786,0.47555823198693536,0.2920998434594568,神经质,"","",3,neutral,0.2545544360172334,0.4483056444548491,0.29713991952791746,neutral,0.4483056444548491,0.19902315735816956,0.5164371132850647,0.28453972935676575,neutral,0.5164371132850647
钱德勒···乔伊···莫妮卡··菲比··都不错··,llm_override_large_gap_conflict,positive,0.0,0.0,1.0,钱德勒,"","",3,positive,0.41179137094085705,0.4353931982300416,0.1528154308291014,neutral,0.4031418502130014,0.05478114241815678,0.19013041187029178,0.7550884457115514,positive,0.7732300423255106
爱情公寓好多桥段的起源.,weighted_merge,positive,0.14510702931097352,0.34368822566621715,0.5112047450228093,公寓,"","",3,positive,0.037451460282951175,0.2502691100316424,0.7122794296854064,positive,0.7122794296854064,0.30659038285300705,0.48381689911807924,0.20959271802891372,neutral,0.48381689911807924
相当不喜欢罗斯。喜欢钱德勒和菲比。,weighted_merge,negative,0.36025732299977425,0.33659508835127605,0.30314758864894975,钱德勒,negative,评论明确表达了对罗斯的强烈不满，整体情绪倾向批评。,3,negative,0.27810579229626453,0.3934815385709779,0.32841266913275763,neutral,0.3934815385709779,0.4834846190550388,0.2512654130217232,0.26524996792323796,negative,0.4834846190550388
高一的那个暑假，几乎是不分白天黑夜地看，最多的时候一天能看完将近一季。,weighted_merge,neutral,0.19679772550093216,0.41402529211548206,0.3891769823835858,白天,"","",3,neutral,0.17983122601979393,0.4461258280733662,0.37404294590683984,neutral,0.4461258280733662,0.22224747472263948,0.36587448817865587,0.4118780370987047,positive,0.4118780370987047
这季Rachel成熟了不少啊，Ross真的很过分呀，Chandler这季真的很瘦呀，发型也好~~帅了好多好多呀~~~,weighted_merge,neutral,0.2819866087556683,0.36563868411637734,0.35237470712795443,真的,"","",3,neutral,0.38459226546465364,0.4822457953450905,0.1331619391902559,neutral,0.4822457953450905,0.1280781236921902,0.19072801727330763,0.6811938590345021,positive,0.6811938590345021
看完第三季 开始觉得 老友记赢了TBBT了,weighted_merge,positive,0.13153291212754684,0.3083587929154715,0.5601082949569816,tbbt,"","",3,positive,0.10672189404546509,0.29518700057571007,0.5980911053788248,positive,0.5980911053788248,0.16874943925066946,0.3281164814251137,0.5031340793242168,positive,0.5031340793242168
"我不喜欢这一季
罗斯太让我失望了，他怎么敢为自己辩白的",weighted_merge,negative,0.8311507429234539,0.14115471391122483,0.027694543165321342,失望,negative,评论明确表达了对角色和剧情的不满与失望,3,negative,0.7255653517894037,0.2336701131522956,0.040764535058300584,negative,0.7458938442494479,0.9557589782092197,0.030612557831863577,0.013628463958916736,negative,0.9590360909344627
这一季埋下了很多伏笔，比如Ross本来打算给女儿起名Emily，是后来妻子的名字；Ben的“Monica Bing”也是神预言。Ross和Rachel从此过上了分手和好，再分手再和好，分手后和别人结婚离婚，结婚离婚，生孩子再和好的幸福生活。也真是羡慕他们，分手后一转身还能遇到合适的人，和我的枯燥生活比起来简直有云泥之别。,weighted_merge,positive,0.21427199674895045,0.31048365126623295,0.4752443519848166,分手,"","",3,positive,0.1991259650678499,0.2475694862917474,0.5533045486404026,positive,0.5533045486404027,0.2369910442706012,0.40485489872796127,0.35815405700143754,neutral,0.40485489872796127
蛮多感想。,weighted_merge,positive,0.3064168202361645,0.3431101913100717,0.3504729884537638,感想,"","",3,positive,0.3304510095849934,0.35470131947700145,0.31484767093800514,neutral,0.35470131947700145,0.27036553621292114,0.3257234990596771,0.40391096472740173,positive,0.40391096472740173
这绝对是治愈系，不仅仅是喜剧。接着看第四季~,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,喜剧,"","",3,positive,0.45192991721139586,0.27850065772869165,0.26956942505991255,negative,0.4184536270475887,0.2653195393163786,0.3713850920091607,0.36329536867446066,positive,0.41045867469857467
各种欢乐！！希望后面水平不会下降,weighted_merge,positive,0.2144187387989906,0.3910069421076066,0.3945743190934028,水平,"","",3,positive,0.17306861361136758,0.3775144012563682,0.44941698513226425,positive,0.44941698513226425,0.27644392658042516,0.41124575338446423,0.31231032003511056,neutral,0.41124575338446423
越看越喜欢Chandler~小钱钱太能耍宝了！有没有人像我一样觉得他越来越瘦瘦的走样了呢…剧情太经典了…真的是始祖啊~,weighted_merge,positive,0.24720919807631345,0.28447481389371915,0.46831598802996743,瘦瘦,"","",3,positive,0.21030953987849668,0.3252965721585741,0.46439388796292913,positive,0.4643938879629292,0.3025586853730386,0.2232421764964366,0.4741991381305248,positive,0.4741991381305248
"【2011,07,02--2011,07,07】【2012，07,26--2012,08,08】【2017.8.15】",weighted_merge,neutral,0.36429733930551544,0.4482138891411527,0.18748877155333185,"","","",3,neutral,0.4627042537524662,0.3053555353677938,0.23194021087973996,negative,0.4627042537524662,0.21668696763508935,0.6625014198011909,0.1208116125637197,neutral,0.6625014198011909
罗斯因和瑞秋吵架，当天又和别人上床这件事，很渣。当时他们只是吵架，并不是分手。而且！罗斯嘴上说爱了瑞秋9年了，可是他每一次都很容易坠入爱河吖……瑞秋有自己的事业，应该支持的，却不是因为没时间和他过纪念日，而闹脾气很控制狂。要不是编剧原配，确实不爱他们在一起。,llm_override_large_gap_conflict,negative,1.0,0.0,0.0,坠入,negative,评论明确批评罗斯的行为和角色关系，表达不满和否定态度。,3,negative,0.35315892406177424,0.3830134188324296,0.26382765710579614,neutral,0.3830134188324296,0.6519600532579394,0.24112931599178442,0.10691063075027618,negative,0.6519600532579394
分手那段最好看,weighted_merge,positive,0.13202620870970014,0.2594333420526842,0.6085404492376156,那段,"","",3,positive,0.06112854936069659,0.2399306199694471,0.6989408306698562,positive,0.6989408306698563,0.23837269773320544,0.28868742517753987,0.47293987708925467,positive,0.47293987708925467
推荐Joey的美人鱼造型。。,weighted_merge,positive,0.07934098956605404,0.3981193829142001,0.5225396275197459,造型,"","",3,positive,0.08024249591475344,0.2687786441768403,0.6509788599084062,positive,0.6509788599084063,0.0779887300430049,0.5921304910202397,0.3298807789367553,neutral,0.5921304910202397
不喜欢莫妮卡长头发,weighted_merge,negative,0.7374577909092528,0.2351733597394152,0.027368849351332,头发,negative,评论明确表达了对角色造型的不满和不喜欢,3,negative,0.6351655672089698,0.33495467423284087,0.029879758558189366,negative,0.6351655672089698,0.8908961264596773,0.0855013879992767,0.023602485541045947,negative,0.8908961264596773
我真的很不喜欢Ross和Rachel，但最后希望他俩锁死吧。Ross说的难听点令人恶心Rachel还愿意受着那就锁死呗。,weighted_merge,negative,0.7665890818266279,0.1706048369288594,0.06280608124451276,希望,negative,评论整体表达了对角色的强烈不满和讽刺，虽然结尾有调侃，但负面情绪占主导。,3,negative,0.6725156277739397,0.24146177162303872,0.08602260060302157,negative,0.6725156277739397,0.90769926290566,0.0643194348875904,0.027981302206749565,negative,0.90769926290566
"rachel她娘说得好对: Once a cheater, always a cheater. 虽然Ross那个情况有点特殊lol",llm_override_pos_neg_conflict,neutral,0.0,1.0,0.0,cheater,"","",3,neutral,0.2825035052375363,0.3505703764188835,0.36692611834358013,positive,0.36692611834358013,0.5676465599177076,0.28073760658603636,0.15161583349625601,negative,0.5676465599177076
这一季好精彩!!　Joey那个人鱼沙雕笑喷我了!!,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,joey,"","",3,positive,0.4112535066808133,0.22875121917809263,0.359995274141094,negative,0.41125350668081334,0.3346204596623887,0.17678810431313083,0.4885914360244804,positive,0.48859143602448046
因为Ross和Rachel的破事入选我最讨厌的一季,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,讨厌,negative,评论明确表达了对剧中情节的强烈不满和厌恶情绪,3,negative,0.046782555524742635,0.24044705751139445,0.712770386963863,positive,0.712770386963863,0.9512515881679257,0.03582360600997073,0.012924805822103619,negative,0.9512515881679257
第三季的笑点和泪点水平承接第二季的高水准，基本上快达到《老友记》前期的巅峰状态。罗斯和瑞秋第一次分手让人唏嘘，阴差阳错的出轨事件，也为后面一波三折的分分合合埋下了无尽伏笔和笑料。菲比遇到了同胞弟弟，也开启了下一季一个最重要最温暖的情节。钱德勒本季突然暴瘦，留胡子后看着才不太脱相，不知道是不是和现实中药物成瘾有关。,weighted_merge,positive,0.42463493213965114,0.23711518198211864,0.33824988587823024,水平,positive,评论整体赞扬剧情承接高水准、达到巅峰状态，并具体肯定多个情节的伏笔和温暖设计，表达明确认可。,3,negative,0.40791698554292544,0.25335114902923483,0.33873186542783973,negative,0.40791698554292544,0.4497118520347396,0.21276123141144435,0.33752691655381595,negative,0.4497118520347397
见你们分开好心痛。,weighted_merge,positive,0.2123794077408667,0.2702309244733498,0.5173896677857835,心痛,"","",3,positive,0.1377207167315056,0.2480415017580091,0.6142377815104854,positive,0.6142377815104854,0.3243674442549083,0.3035150585463608,0.3721174971987309,positive,0.3721174971987309
钱德勒这季确实很帅啊~~~,weighted_merge,positive,0.0442352451630134,0.14685086205467796,0.8089138927823086,确实,"","",3,positive,0.04373308061710325,0.1685732066257861,0.7876937127571106,positive,0.7876937127571106,0.04498849198187864,0.11426734519801572,0.8407441628201057,positive,0.8407441628201057
"\"We were on a break\"这台词太经典了。瑞秋的的选角非常好，其他人来演的话很容易把瑞秋塑造成一个令人讨厌的角色。",llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,塑造,"","",3,positive,0.06668173241996111,0.3995870019517673,0.5337312656282716,positive,0.5337312656282716,0.5692209283717324,0.24403886225779525,0.18674020937047234,negative,0.5692209283717324
Ross这一季性格太烂了，真的太烂了。,weighted_merge,negative,0.8446881517433662,0.1408218129663727,0.01449003529026108,性格,negative,评论明确表达对角色性格的强烈不满和批评,3,negative,0.7612756359499098,0.22553394178815156,0.013190422261938695,negative,0.7789589221758423,0.9387445557822242,0.041917982326979,0.019337461890796874,negative,0.9432819960946519
我好像就记得三季= =,weighted_merge,positive,0.1583931254987139,0.3455047893021052,0.4961020851991809,记得,"","",3,positive,0.03527857002750306,0.23738747139016636,0.7273339585823305,positive,0.7273339585823306,0.34306495870553017,0.5076807661700135,0.14925427512445635,neutral,0.5076807661700135
2012.7.14 04：47,weighted_merge,neutral,0.22963920617264982,0.580524882688762,0.1898359111385881,"","","",3,neutral,0.34521039522243757,0.38208252569664153,0.2727070790809209,neutral,0.38208252569664153,0.05628242259796824,0.8781884181769428,0.06552915922508896,neutral,0.8781884181769428
最喜欢Chandler，用幽默来保护自己。,weighted_merge,positive,0.08231755916456526,0.2442855561763091,0.6733968846591256,幽默,"","",3,positive,0.022916511054314963,0.1966445356682304,0.7804389532774546,positive,0.7804389532774546,0.17141913132994072,0.3157470869384272,0.5128337817316321,positive,0.5128337817316321
joey 和chandel越来越cute了,weighted_merge,positive,0.1442395957982074,0.331990740075613,0.5237696641261795,cute,"","",3,positive,0.054654961273989874,0.34762105904503826,0.5977239796809719,positive,0.5977239796809719,0.2786165475845337,0.3085452616214752,0.4128381907939911,positive,0.4128381907939911
chandler好逗！！~,weighted_merge,positive,0.18747915612285082,0.29571205612547946,0.5168087877516698,chandler,"","",3,positive,0.17284055564184236,0.3394960158481268,0.4876634285100307,positive,0.4876634285100308,0.20943705684436348,0.23003611654150832,0.5605268266141281,positive,0.5605268266141282
看着ross真揪心,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,ross,negative,评论表达了对角色处境的强烈负面情绪,3,negative,0.0942169743444207,0.24313174864522644,0.6626512770103529,positive,0.6626512770103529,0.8847353653373151,0.07482060713952247,0.040444027523162444,negative,0.8847353653373151
巨爱12集joey跳舞那段~,llm_override_large_gap_conflict,positive,0.0,0.0,1.0,那段,"","",3,positive,0.030698442951138338,0.12069935637363012,0.8486022006752316,positive,0.8486022006752316,0.12541138752068914,0.4938950391443062,0.38069357333500464,neutral,0.4938950391443062
啊哈，Phoebe果然是水瓶～Monica的“朋友论”，really sweet...真心希望Ross和Rich幸福，加油。越来越爱Chandler～,weighted_merge,positive,0.05108012771677515,0.18580596789718368,0.7631139043860412,水瓶,"","",3,positive,0.06705462996837443,0.2427014530058432,0.6902439170257824,positive,0.6902439170257824,0.027118374339376233,0.10046274023419444,0.8724188854264294,positive,0.8724188854264294
bing和monica在一起吧快在一起去,weighted_merge,positive,0.11358382712268024,0.3527019046513965,0.5337142682259233,bing,"","",3,positive,0.08452217638753201,0.29211950238449697,0.6233583212279711,positive,0.6233583212279711,0.15717630322540257,0.4435755080517457,0.3992481887228517,neutral,0.4435755080517457
看过那么多对北美意难忘我得说rachel和ross这一对真是烦得登峰造极…,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,对烦,negative,评论明确表达了对角色的强烈不满和厌烦情绪,3,negative,0.24388319152071436,0.36309448464637184,0.3930223238329138,positive,0.3930223238329138,0.6503974184749203,0.18548795749139405,0.16411462403368568,negative,0.6503974184749203
Chandler这季瘦了,weighted_merge,neutral,0.3227095067531784,0.381470183083521,0.29582031016330057,这季,"","",3,neutral,0.275870130185183,0.40207320445557815,0.3220566653592388,neutral,0.40207320445557815,0.39296857160517146,0.35056565102543524,0.25646577736939324,negative,0.39296857160517146
罗宾威廉姆斯竟然来跑了个一分钟的龙套。,weighted_merge,neutral,0.6219569205822352,0.2771492904622692,0.10089378895549564,龙套,neutral,评论仅客观陈述演员客串事实，未表达明确褒贬情绪。,3,negative,0.5635163174487807,0.3278108189488581,0.10867286360236122,negative,0.5635163174487807,0.7096178252824169,0.20115699773238588,0.08922517698519723,negative,0.7096178252824169
「Chan Chan man」和「Chuck n' Dick」出处！,weighted_merge,neutral,0.22010637708861547,0.5391907187909393,0.24070290412044526,chan,"","",3,neutral,0.2593777766916487,0.4050349562609947,0.3355872670473566,neutral,0.4050349562609947,0.1611992776840656,0.7404243625858561,0.09837635973007827,neutral,0.7404243625858561
断断续续看完了 依旧好看  哈哈  生活的调味剂,weighted_merge,positive,0.1340569178988114,0.3232240638626896,0.542719018238499,调味,"","",3,positive,0.11496131151860045,0.34060887613922763,0.5444298123421719,positive,0.5444298123421719,0.16270032746912783,0.29714684544788256,0.5401528270829896,positive,0.5401528270829896
最开始时，喜欢莫妮卡，因为很迷她那种精致的长相，后来发现瑞秋才是最会搭配衣服的人。菲比也越来越漂亮，觉得钱德好帅。真的对这部剧产生感情了。。。。,weighted_merge,positive,0.15495412527945354,0.3405482670436418,0.5044976076769048,很迷,"","",3,positive,0.16362194191232876,0.39254024047305613,0.443837817614615,positive,0.44383781761461505,0.14195240033014067,0.26256030689952015,0.5954872927703392,positive,0.5954872927703392
有趣可爱轻松幽默，尤其是菲比还有Joey和Chandler。爱情线没有友情线好看，不过还是期待Rachel和Ross赶紧和好吧~【9.7】,weighted_merge,positive,0.13044787317599565,0.4010102419873315,0.46854188483667286,可爱,"","",3,positive,0.11252173176840084,0.4727486033440518,0.41472966488754726,neutral,0.47274860334405183,0.15733708528738788,0.293402699952251,0.5492602147603611,positive,0.5492602147603611
这一季看的不全,weighted_merge,neutral,0.42609516239418643,0.3569322046665039,0.21697263293930968,一季,neutral,评论仅陈述观看不完整的事实，未表达明确褒贬倾向,3,negative,0.452768760526413,0.3327180837637329,0.2145131557098541,negative,0.452768760526413,0.38608476519584656,0.3932533860206604,0.22066184878349304,neutral,0.3932533860206604
有时候因为莫名其妙的原因分手 在乎然后又无法重新来过,llm_override_large_gap_conflict,negative,1.0,0.0,0.0,在乎,negative,评论表达了因无法挽回的分手而产生的遗憾和无奈情绪，整体偏向负面。,3,negative,0.3490488130386653,0.46176910985490177,0.18918207710643284,neutral,0.4617691098549018,0.7663294358938046,0.18723752327407614,0.04643304083211925,negative,0.7663294358938046
以前不愿意看美剧，总觉得太长，出几百集，不是要逼死人么？现在我认错。。。,weighted_merge,positive,0.6417218714514923,0.27143078653709674,0.08684734201141102,美剧,positive,评论以认错和转变态度收尾，整体表达了对美剧的认可和喜爱。,3,negative,0.5528527591848421,0.34264931175212354,0.10449792906303433,negative,0.5528527591848421,0.7750255398514674,0.1646029987145566,0.06037146143397607,negative,0.7750255398514674
Ross和Rachel撮合的太快，失去了剧情需要的Sex Tension所以被拆了，很好，这之后的剧情两个人都烦人无比，都被过早的编在一起拖下了水=_.=……本季Monica的富翁男友这个段子过于玛丽苏了,weighted_merge,neutral,0.35395609391634064,0.35951358480809,0.2865303212755694,剧情,"","",3,neutral,0.32373481669657905,0.4043689612915868,0.27189622201183417,neutral,0.4043689612915868,0.399288009745983,0.29223052008284484,0.3084814701711722,negative,0.399288009745983
这一季简直差到爆了。Rachel与Ross的关系纠结的无聊又拖沓，Chandler的段子做作又幼稚，失望死了。唯一让人从1星提到2星的原因可能只有Chandler的催眠录音带那唯一搞笑的部分了。,weighted_merge,negative,0.5750236617720242,0.2611587533231283,0.16381758490484732,chandler,negative,评论整体明确表达了对剧集质量的强烈不满和失望，使用了“差到爆了”“无聊又拖沓”“做作又幼稚”“失望死了”等负面词汇，仅因一个片段勉强提升评价，整体情绪倾向为批评和否定。,3,negative,0.458283964364987,0.3450402231673093,0.1966758124677038,negative,0.4984110781157286,0.6651379402369852,0.18756829922148263,0.14729376054153212,negative,0.6899425372564677
好像只要熬过第一季就好了，第二季后终于能笑笑了，讽刺的是配角和龙套现在都火了，6个人就走出来个安妮斯顿,llm_override_large_gap_conflict,neutral,0.0,1.0,0.0,讽刺,"","",3,neutral,0.27545238584280013,0.4077139988541603,0.31683361530303955,neutral,0.4077139988541603,0.1382584849259483,0.16642807176071298,0.6953134433133387,positive,0.6953134433133387
完全无法自拔。。爱3连第三季最后的结尾都是抄老友记的，真是各种无语。。,llm_override_large_gap_conflict,negative,1.0,0.0,0.0,老友,negative,评论明确表达了对抄袭行为的批评和不满情绪。,3,negative,0.3062394323536032,0.38297042475833,0.31079014288806683,neutral,0.38297042475833,0.7905601884300266,0.13779852006366775,0.07164129150630551,negative,0.7905601884300267
即便中间都没什么意思，最后一集还是挺厉害的,llm_override_pos_neg_conflict,neutral,0.0,1.0,0.0,厉害,"","",3,neutral,0.5088666722224403,0.4126592678218112,0.07847405995574844,negative,0.5088666722224403,0.2611609399318695,0.23553475737571716,0.5033043026924133,positive,0.5033043026924133
什么时候送我一个Joey一样的Friend｜在各种各样的地方看 看完了这一季,weighted_merge,positive,0.1364075376245228,0.34652357721870936,0.517068885156768,地方,"","",3,positive,0.08284346703987419,0.31924960442726014,0.5979069285328658,positive,0.5979069285328658,0.21675364350149567,0.3874345364058832,0.39581182009262117,positive,0.39581182009262117
似乎看到了90年代末韩国和香港的细挑眉、暗色口红和离子烫的来源，原来是欧美。男生发型反而没什么年代感。对RR的爱情线有点厌烦，可能年纪大了，剧中人比现在的我小了十几岁呢。ross去晚会那集强行制造冲突就不好看，ross也不必为Rachel道歉，而rach加班，ross带一堆吃喝上去又很找人讨厌，不禁觉得richard这样老男人确实有优点。纪念日、节日都是冲突高发日，其实是团队作战日,weighted_merge,neutral,0.5933617415353465,0.29176523103012164,0.11487302743453184,暗色,neutral,评论包含对造型来源的客观追溯、对爱情线的个人感受及对剧情设计的分析，整体褒贬不明显,3,negative,0.48967561312803265,0.366756269433228,0.1435681174387394,negative,0.5274774195629931,0.6675632824533866,0.23763171963148644,0.09480499791512687,negative,0.6921882244938765
E4本本好可爱～ヾ(≧??≦*)ヾ/E7的片头太可爱了2333/E10好感动 菲比和小女孩都好幸运/E20我也想要娃娃屋???? (???? ?????????? )???? ????/E23为什么小钱钱越来越邋遢了??,weighted_merge,positive,0.12906123218979554,0.17780293956274718,0.6931358282474572,可爱,"","",3,positive,0.0658455982568059,0.2067230491754724,0.7274313525677217,positive,0.7476216227478905,0.24969692952723915,0.1699833630562088,0.580319707416552,positive,0.6114071364968073
今儿看完，继续追剧中···,weighted_merge,positive,0.10885729202996118,0.39606891685056234,0.49507379111947647,剧中,"","",3,positive,0.09129885713679023,0.29827591922005836,0.6104252236431514,positive,0.6104252236431514,0.1351949443697176,0.5427584132963182,0.32204664233396413,neutral,0.5427584132963182
他们依然纯真,weighted_merge,positive,0.1654651290946092,0.31124715092494915,0.5232877199804417,纯真,"","",3,positive,0.11583696874490287,0.2602218027478994,0.6239412285071977,positive,0.6239412285071977,0.23990736961916867,0.3877851731905238,0.37230745719030756,neutral,0.3877851731905238
看著就歡樂啊,weighted_merge,positive,0.08738735630120965,0.24589946213882918,0.6667131815599612,看著,"","",3,positive,0.06462894886179192,0.25031522773675957,0.6850558234014484,positive,0.6850558234014485,0.12152496746033624,0.2392758137419335,0.6391992187977302,positive,0.6391992187977302
钱德勒终于开始追求莫妮卡了，罗斯和瑞秋到下一季会不会复合呢？菲比和乔伊呢？,weighted_merge,neutral,0.21696287202497094,0.4709475368045719,0.3120895911704572,卡罗斯,"","",3,neutral,0.22980304194495177,0.43707794843237985,0.3331190096226684,neutral,0.43707794843237985,0.19770261714499968,0.52175191936286,0.2805454634921404,neutral,0.52175191936286
没有前两季好看,weighted_merge,neutral,0.2759103203810742,0.42190036009274723,0.3021893195261786,两季,"","",3,neutral,0.18764225244522093,0.4973212689161301,0.315036478638649,neutral,0.4973212689161301,0.40831242228485415,0.30876899685767284,0.28291858085747307,negative,0.40831242228485415
双R耍宝一季。,weighted_merge,positive,0.1303944153675233,0.42003788155029287,0.4495677030821838,耍宝,"","",3,positive,0.12255033288226028,0.3204484137959542,0.5570012533217855,positive,0.5570012533217855,0.14216053909541784,0.569422083181801,0.28841737772278125,neutral,0.569422083181801
Ross和瑞秋分开了,weighted_merge,neutral,0.16693325232155956,0.42082031023559097,0.4122464374428495,分开,"","",3,neutral,0.12247093370119334,0.3453417952062591,0.5321872710925476,positive,0.5321872710925476,0.23362673025210887,0.5340380827795888,0.23233518696830233,neutral,0.5340380827795888
罗斯与瑞秋的爱情真是曲折啊……,llm_override_large_gap_conflict,neutral,0.0,1.0,0.0,曲折,"","",3,neutral,0.26641847490154835,0.3923826869897256,0.34119883810872603,neutral,0.3923826869897256,0.9068482445781968,0.07036134261861746,0.022790412803185726,negative,0.9068482445781968
瑞秋和罗斯你们闹完了没有啊！,weighted_merge,negative,0.59115575165707,0.2473495233547732,0.16149472498815678,秋罗斯,negative,评论表达了不耐烦和不满的情绪，对剧情发展表示批评。,3,negative,0.5455001362338642,0.24348312551553358,0.21101673825060221,negative,0.5455001362338642,0.6596391747918786,0.25314912011363266,0.08721170509448867,negative,0.6596391747918786
又是3天看完一季，我发现自己已经疯狂爱上老友记了！以前觉得爱情公寓山寨生活大爆炸，现在发现爱情公寓和生活大爆炸都山寨了老友记！,weighted_merge,neutral,0.28572034427193244,0.35820229178739227,0.35607736394067535,疯狂,"","",3,neutral,0.26392573956708065,0.3577704713477831,0.3783037890851361,positive,0.3783037890851362,0.31841225132921,0.35885002244680586,0.32273772622398417,neutral,0.35885002244680586
大爱经典,weighted_merge,positive,0.04303750055947862,0.14668228509700734,0.8102802143435139,经典,"","",3,positive,0.026521963228916784,0.15750406574690337,0.8159739710241798,positive,0.8159739710241798,0.06781080655532137,0.1304496141221633,0.8017395793225153,positive,0.8017395793225153
28岁，想要个孩子的莫妮卡,weighted_merge,neutral,0.17541777101704134,0.47431182445610387,0.35027040452685476,孩子,"","",3,neutral,0.20783555725339384,0.3369947535023484,0.4551696892442577,positive,0.4551696892442577,0.1267910916625126,0.6802874308867369,0.19292147745075044,neutral,0.6802874308867369
瑞秋罗斯2.0。尾声噱头十足。,weighted_merge,neutral,0.3536169132210078,0.41735405624862276,0.2290290305303694,秋罗斯,"","",3,neutral,0.44382358991933013,0.35848663768239986,0.19768977239827001,negative,0.44382358991933013,0.21830689817352433,0.5056551840979572,0.2760379177285185,neutral,0.5056551840979572
