comment,decision_type,final_label_after_llm,final_negative,final_neutral,final_positive,keyword,llm_label,llm_reason,season,sentiment_association,star_negative,star_neutral,star_positive,star_top_label,star_top_score,topic_category,tri_negative,tri_neutral,tri_positive,tri_top_label,tri_top_score
10分。虽然我的价值观让我感动一丝丝不舒服，但Rachel和Joey真的很配，俩人都散发着魅力，也都“渣”，哈哈～Monica和Chandler的相处方式令人羡慕，特别是Chandler，为爱人和朋友付出，可爱至极！童真烂漫的Phoebe终于和Mike在一起了(其实Mike是Joey随意找的凑数的，哈哈，奇妙～)，Ross的脑回路不摆了……不管怎样，六个好友在一起就已经非常完美了！(马上看最后一季了，又开心又难过),weighted_merge,positive,0.15065165756855198,0.270956338586722,0.578392003844726,真烂漫,"","",9,positive,0.1891755681625209,0.3452552819822885,0.4655691498551905,positive,0.5051566202362875,情怀,0.1229961231913089,0.21369919121071668,0.6633046855979744,positive,0.6882450792573838
越来越喜欢ross了，Charlie 怎么回事，结婚之后就不humour了,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,喜欢,"","",9,positive,0.3013289763335309,0.3338500827088878,0.36482094095758133,positive,0.36482094095758133,剧情,0.3811472952365875,0.3559315502643585,0.26292115449905396,negative,0.3811472952365875
和乔伊的线我真的是看不下去。第十季就不看了。,weighted_merge,negative,0.5006025281245142,0.2938996919813972,0.20549777989408852,伊真,negative,评论明确表达了对剧情线的不满和弃剧决定，整体情绪倾向批评和否定。,9,negative,0.3491057941263134,0.3475097483777775,0.3033844574959091,negative,0.39732017974658645,剧情,0.6279681347467184,0.2722645457831062,0.09976731947017536,negative,0.6555260506914059
这样下去很快就要看完了肿么办,weighted_merge,positive,0.2352811442234184,0.3496578131316311,0.4150610426449506,很快,"","",9,positive,0.20016065165879285,0.28794980385749946,0.5118895444837076,positive,0.5118895444837077,剧情,0.28796188307035664,0.44221982704282836,0.26981828988681494,neutral,0.44221982704282836
糟了个糕，第九季也看完了，就是说以我这速度马上就要把全集看光了！太经典了舍不得啊！真的很好看，欢乐得不得了～～～,weighted_merge,positive,0.18786522266016287,0.27311882169016244,0.5390159556496747,第九,"","",9,positive,0.19753957217099657,0.31675552203568313,0.48570490579332026,positive,0.48570490579332026,情怀,0.17335369839391235,0.2076637711718813,0.6189825304342063,positive,0.6189825304342064
四星半吧。我是真的真的不能接受RJ,weighted_merge,negative,0.6473710396747117,0.17238569763013012,0.18024326269515822,接受,negative,评论明确表达了对RJ的强烈不满和无法接受,9,negative,0.6649865220152805,0.19565534831593506,0.13935812966878441,negative,0.6157282611252597,剧情,0.7504220240988007,0.17195836112744878,0.07761961477375055,negative,0.6948352074988895
没想到第十季就要来啦，哈,weighted_merge,positive,0.24011927633132152,0.3071067331651096,0.45277399050356887,第十,"","",9,positive,0.3337695966099263,0.325005657598292,0.34122474579178175,positive,0.34122474579178175,情怀,0.09964379591341438,0.28025834651533604,0.6200978575712496,positive,0.6200978575712496
只有成年人才知道能够擁有這些朋友有多珍貴。,weighted_merge,positive,0.1944641491758046,0.38521547719821125,0.42032037362598407,這些,"","",9,positive,0.23429935123178283,0.44601571354199737,0.31968493522621977,neutral,0.44601571354199737,情怀,0.13471134609183727,0.2940151226825322,0.5712735312256305,positive,0.5712735312256305
好喜欢Joey????！！！,weighted_merge,positive,0.0552164460006872,0.19507892892178813,0.7497046250775247,joey,"","",9,positive,0.01911550728224299,0.17915357535261256,0.8017309173651445,positive,0.8017309173651445,演员,0.10936785407835353,0.21896695927555143,0.671665186646095,positive,0.671665186646095
没太大的亮点。编剧是没得编了么，joey和rachel？serious？不过还是要省着点看，只剩下最后一季了，,weighted_merge,negative,0.4112792208415255,0.40902107346496075,0.17969970569351368,编剧,negative,评论明确表达了对剧情安排的不满和吐槽,9,negative,0.3652530649566249,0.45683310710372327,0.1779138279396518,neutral,0.45683310710372327,剧情,0.4803184546688764,0.33730302300681714,0.1823785223243065,negative,0.4803184546688764
Joey真是越看越喜欢啊~,weighted_merge,positive,0.08200309284716999,0.23259046105916775,0.6854064460936622,喜欢,"","",9,positive,0.08043672116074893,0.27868738736281723,0.6408758914764339,positive,0.6408758914764339,演员,0.08435265037680156,0.1634450716036936,0.7522022780195048,positive,0.7522022780195048
哦哦哦哦~我多希望瑞秋和乔伊好的！,weighted_merge,positive,0.09009243226851044,0.2068294472003786,0.703078120531111,哦哦哦,"","",9,positive,0.13131649080277533,0.22784375925571732,0.6408397499415074,positive,0.6408397499415074,剧情,0.028256344467113104,0.17530797911737056,0.7964356764155164,positive,0.7964356764155164
结局我超爱呀~,weighted_merge,positive,0.04296835310231022,0.13703466863891306,0.8199969782587768,结局,"","",9,positive,0.0284625816560116,0.151447416559891,0.8200900017840974,positive,0.8200900017840974,剧情,0.06472701027175815,0.11541554675744613,0.8198574429707958,positive,0.8198574429707958
真的要说再见了~,weighted_merge,positive,0.11848304560268559,0.27136615616109194,0.6101507982362224,再见,"","",9,positive,0.06551080233056994,0.18899116690074466,0.7454980307686854,positive,0.7454980307686854,情怀,0.19794141051085906,0.3949286400516129,0.4071299494375281,positive,0.4071299494375281
这季不错,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,不错,"","",9,positive,0.5768231041186123,0.3301086185840184,0.09306827729736931,negative,0.5340954667764928,剧情,0.07972803145039152,0.17092307293988182,0.7493488956097266,positive,0.7679156440830802
"Monica和Chandler还是那么的甜蜜
钱先生真是好男人啊

Janice每次出现都好好笑
Oh my god~~ 

最后一集
有了新组合
期待一下最后一季将会怎样延续",weighted_merge,positive,0.10602375310057195,0.2986806599081139,0.5952955869913141,男人,"","",9,positive,0.1320373899234577,0.3535106507998997,0.5144519592766426,positive,0.5144519592766426,演员,0.06700329786624332,0.21643567357043508,0.7165610285633215,positive,0.7165610285633216
Joey就和Rachel一起吧一起吧一起吧！！！Phoebe也要赶紧和Mike一起吧一起吧一起吧！！！,weighted_merge,positive,0.11458703627428883,0.34224370917566815,0.5431692545500431,赶紧,"","",9,positive,0.11929917273951782,0.280467107303784,0.6002337199566983,positive,0.6002337199566983,情怀,0.10751883157644536,0.4349086119834944,0.45757255644006023,positive,0.45757255644006023
开始感觉到了岁月的痕迹。,weighted_merge,neutral,0.22715469439150227,0.39505702325541275,0.37778828235308504,痕迹,"","",9,neutral,0.1838252600392385,0.3828905071964228,0.4332842327643387,positive,0.4332842327643387,情怀,0.2921488459198979,0.41330679734389764,0.29454435673620444,neutral,0.41330679734389764
要不要这么纠结的结局啊,weighted_merge,negative,0.6591397581160476,0.22420260006095705,0.11665764182299522,结局,negative,评论明确表达了对结局的不满和吐槽,9,negative,0.5594392853599307,0.28221112221404987,0.1583495924260194,negative,0.5594392853599307,剧情,0.8086904672502232,0.13718981683131784,0.054119715918458954,negative,0.8086904672502232
罗斯、瑞秋等人不停换对象谈恋爱的剧情越来越让人厌烦。我还是对钱德勒、莫妮卡面对工作、家庭困难的选择更感兴趣。,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,对象,negative,评论明确表达对剧情走向的厌烦情绪，并对比指出更感兴趣的部分，整体偏向批评和不满。,9,negative,0.21976880457618844,0.33599169715983546,0.4442394982639761,positive,0.4442394982639761,剧情,0.4778695347467763,0.3383439948622585,0.18378647039096518,negative,0.4778695347467763
"2011,08,18--2011,08,25",weighted_merge,neutral,0.2687330028414726,0.5578969416022301,0.1733700555562973,"","","",9,neutral,0.37259499579668043,0.39622210413217546,0.23118290007114412,neutral,0.39622210413217546,情怀,0.11294001340866089,0.800409197807312,0.0866507887840271,neutral,0.800409197807312
除了刚开始还觉得Ross不错，后来越来越讨厌他了怎么回事呢？,weighted_merge,negative,0.5789957875289625,0.24685958687614232,0.17414462559489507,讨厌,negative,评论明确表达了对角色从认可转向讨厌的负面情绪,9,negative,0.5321554988096132,0.3464917531531343,0.12135274803725248,negative,0.4927365729718641,剧情,0.7650553781137791,0.1467832548358829,0.08816136705033802,negative,0.7083846093646102
赞到失语。,weighted_merge,positive,0.3439843813706042,0.27118483801495086,0.3848307806144449,失语,"","",9,positive,0.32743394672870635,0.29662911891937255,0.3759369343519211,positive,0.3759369343519211,剧情,0.368810033333451,0.2330184166583183,0.3981715500082307,positive,0.3981715500082307
虽然但是，看最后一集希望joey和rachel在一起啊，这俩的确相当般配。美式喜剧的感情戏真是说来就来????,weighted_merge,neutral,0.2167981622065369,0.39752840963741437,0.38567342815604877,希望,"","",9,neutral,0.21691129987871896,0.47077959577315115,0.31230910434813,neutral,0.47077959577315115,剧情,0.2166284556982638,0.2876516304338092,0.49571991386792696,positive,0.49571991386792696
慢一点 开始舍不得了,weighted_merge,positive,0.6281381725342049,0.26589411536370233,0.1059677121020928,舍不得,positive,评论表达了因剧情即将结束而产生的不舍与留恋，整体情绪偏向喜爱和认可。,9,negative,0.6324041484248263,0.30977182652411384,0.05782402505105981,negative,0.6324041484248264,情怀,0.6217392086982727,0.20007754862308502,0.17818324267864227,negative,0.6217392086982727
质量大回春的一季,weighted_merge,neutral,0.1402344091691913,0.47435483557555147,0.38541075525525725,春一,"","",9,neutral,0.13522163320956937,0.37152653421127046,0.49325183257916017,positive,0.49325183257916017,剧情,0.14775357310862422,0.6285972876219729,0.22364913926940289,neutral,0.6285972876219729
快接近尾声了，舍不得看了。爱死这帮人了。,weighted_merge,positive,0.28616292494219353,0.2688302573791389,0.44500681767866757,舍不得,"","",9,positive,0.2884986865884033,0.294741211902538,0.4167601015090586,positive,0.4167601015090587,情怀,0.28265928247287886,0.2299638255940401,0.4873768919330809,positive,0.487376891933081
还剩最后一季，要省着点看,weighted_merge,neutral,0.32860703941932606,0.4325443867797357,0.23884857380093827,要省,"","",9,neutral,0.3500229854141843,0.4435492644507274,0.20642775013508835,neutral,0.4435492644507274,情怀,0.29648312042703867,0.41603707027324827,0.2874798092997131,neutral,0.41603707027324827
毕业季只看完了第九季。,weighted_merge,neutral,0.3618377585179416,0.48327430597585,0.15488793550620839,第九,"","",9,neutral,0.4490461900546011,0.40983445226652776,0.1411193576788711,negative,0.4490461900546011,剧情,0.23102511121295227,0.5934340865398334,0.17554080224721427,neutral,0.5934340865398334
开心的是Phoebe终于找到真爱啦~Mike好帅！,weighted_merge,positive,0.03487017033964433,0.17469499723593934,0.7904348324244164,找到,"","",9,positive,0.0393133003584435,0.2158999383496149,0.7447867612919415,positive,0.7447867612919415,剧情,0.02820547531144559,0.11288758556542595,0.8589069391231284,positive,0.8589069391231284
永恒的Friends。I”ll be there for you~ 这一季看完超爱Joey是怎么回事！英语字幕真的有更多隐藏笑点！！,weighted_merge,positive,0.12503201562114963,0.20930959232810886,0.6656583920507415,永恒,"","",9,positive,0.15665948094885834,0.19130557160690823,0.6520349474442334,positive,0.6520349474442334,演员,0.07759081762958657,0.23631562340990986,0.6860935589605036,positive,0.6860935589605036
今晚看了最后一集的后半部分，真好,weighted_merge,positive,0.05747595759251433,0.20684697331751226,0.7356770690899734,今晚,"","",9,positive,0.06075181538056914,0.2626067440049368,0.676641440614494,positive,0.676641440614494,剧情,0.05256217091043211,0.12320731728637545,0.8242305118031924,positive,0.8242305118031924
是比较难延续故事。,llm_override_large_gap_conflict,neutral,0.0,1.0,0.0,故事,"","",9,neutral,0.43261095735679755,0.4764660629719766,0.09092297967122585,neutral,0.4764660629719766,剧情,0.7768688144023059,0.18373907965616076,0.03939210594153325,negative,0.7768688144023059
一直大爱Joey 身边要是有这么个朋友也不错哦 开始能接受Phobe了 她真心一点都不显老呐 几乎木有啥子改变 喜欢看她跟Joey一块没大脑的说话 Chandler发福了诶 依旧不喜欢Ross 唔 另外也不是很喜欢Rachel卷发的样子,weighted_merge,positive,0.2589510005194694,0.3394743974033948,0.4015746020771358,说话,"","",9,positive,0.31327054545423655,0.44479060817977917,0.24193884636598423,neutral,0.41184315572201774,演员,0.22926188322121252,0.24939496071949718,0.5213431560592903,positive,0.556799218573417
这一季看的太缓慢了 。我一直希望罗斯会和瑞秋在一起的！！！！！！,weighted_merge,positive,0.24478378790403765,0.3483446656912297,0.4068715464047326,希望,"","",9,positive,0.28682917529176966,0.34909289010621436,0.36407793460201593,positive,0.36407793460201593,剧情,0.1817157068224397,0.3472223290687527,0.4710619641088076,positive,0.4710619641088076
2012.02.29查缺补漏记录,weighted_merge,neutral,0.4709110936593692,0.47135362145826376,0.05773528488236708,查缺,"","",9,neutral,0.6309358291863838,0.29259429069025167,0.07646988012336463,negative,0.6309358291863838,情怀,0.2308739903688473,0.739492617610282,0.029633392020870775,neutral,0.739492617610282
越到最后越不舍得看~,weighted_merge,positive,0.45760942515148156,0.3281350596861344,0.2142555151623841,舍得,positive,表达了对剧集的不舍和喜爱，整体情绪偏向赞扬和认可。,9,negative,0.5253631839555739,0.3470289084838995,0.12760790756052662,negative,0.5253631839555739,剧情,0.355978786945343,0.2997942864894867,0.3442269265651703,negative,0.355978786945343
我不敢相信我这么快就要补完了，没有好剧的生活该怎么办，突然觉得很失落啊。,weighted_merge,positive,0.8535600914104315,0.12502441155439153,0.021415497035176943,不敢相信,positive,评论表达了对剧集的强烈喜爱和完结后的失落感，整体情绪偏向赞扬和认可。,9,negative,0.8416428718256893,0.1479097427452986,0.010447385429012065,negative,0.8416428718256893,情怀,0.8714359207875448,0.0906964147680309,0.037867664444424264,negative,0.8714359207875448
这一季也好好笑哈哈哈，最喜欢的是Ross和Chandler去酒店洗劫日用品那一段。很喜欢一些做出傻傻事情之后的认真表白，比如Phoebe和Monica对骂之后的和好，不像第中间几季那种纯傻的情节。,weighted_merge,positive,0.12098515561551498,0.3195447314831775,0.5594701129013075,喜欢,"","",9,positive,0.06453962031585787,0.3325604309516128,0.6028999487325294,positive,0.6028999487325294,剧情,0.2056534585650006,0.30002118228052455,0.49432535915447484,positive,0.49432535915447484
嗷嗷哦嗷嗷嗷嗷虽然又经历了很多，但是瑞秋和乔伊真的在一起了吗啊啊啊啊啊啊别忽悠我??每一对儿都很可爱。友情是我最喜欢的部分，大家都好真诚啊呜呜呜【9.7】,weighted_merge,positive,0.2193970264101986,0.26142522179543204,0.5191777517943694,啊啊,"","",9,positive,0.1707941293985325,0.2631782484464138,0.5660276221550538,positive,0.5660276221550538,剧情,0.2923013719276977,0.25879568181895946,0.4489029462533429,positive,0.4489029462533429
912片尾Chandler吸了氦气唱《i will survive》太喜感了，可以作为人物混剪的片头hhhh,weighted_merge,positive,0.11087262642023027,0.3150991849847041,0.5740281885950657,氦气,"","",9,positive,0.10386660352597753,0.3622149839584719,0.5339184125155506,positive,0.5339184125155506,演员,0.1213816607616094,0.24442548652405233,0.6341928527143382,positive,0.6341928527143382
人物刻画的太生动了，每个人都是活的，细节做的很足。,weighted_merge,neutral,0.2712581865596462,0.3759122230599115,0.35282959038044226,生动,"","",9,neutral,0.32674629553974505,0.43607503095101496,0.23717867350924,neutral,0.43607503095101496,演员,0.18802602308949795,0.2856680112232564,0.5263059656872456,positive,0.5263059656872456
永远不想结束,weighted_merge,positive,0.5675927887214541,0.3237950716384559,0.10861213964008992,结束,positive,表达了对影视作品的极度喜爱和沉浸感，希望体验延续。,9,negative,0.6340619832277298,0.24503794759511946,0.12090006917715072,negative,0.6340619832277298,情怀,0.4678889969620407,0.4419307577034605,0.09018024533449873,negative,0.4678889969620407
嫁给钱德勒这样的男人挺幸福的，看久了就会觉得身边好像真的有一群这么好的朋友似得，不过到底是电视剧，编剧导演都说了不实际,weighted_merge,positive,0.19827511221677951,0.3345385436033391,0.4671863441798813,看久,"","",9,positive,0.2245172032906563,0.4121066813210652,0.36337611538827846,neutral,0.4121066813210652,剧情,0.1589119756059643,0.2181863370267501,0.6229016873672856,positive,0.6229016873672856
看完啦！好爱Chan chan 然后真的希望Joey和Rach在一起...,weighted_merge,positive,0.04832840681025841,0.21485186497795122,0.7368197282117904,希望,"","",9,positive,0.01846933318824242,0.1980811336707429,0.7834495331410146,positive,0.7834495331410147,剧情,0.09311701724328239,0.24000796193876361,0.6668750208179539,positive,0.666875020817954
谁也猜不到故事最后的结局。。,weighted_merge,neutral,0.3958036269511155,0.3685299231765131,0.2356664498723714,故事,neutral,评论仅客观描述剧情悬念，未表达明确褒贬情绪。,9,negative,0.35972667514463286,0.33332427839411133,0.30694904646125576,negative,0.35972667514463286,剧情,0.44991905466083937,0.4213383903501157,0.12874255498904488,negative,0.44991905466083937
之前觉得joey和rachel在一起很不可思议 现在越看越觉得应该了╮(╯▽╰)╭,weighted_merge,neutral,0.35042263247899563,0.39034973714528076,0.2592276303757235,不可思议,"","",9,neutral,0.3515094653671661,0.429982780217098,0.21850775441573586,neutral,0.429982780217098,剧情,0.34879238314674,0.33090017253755494,0.320307444315705,negative,0.34879238314674
啊啊啊。我从第八季开始就期望乔伊和瑞秋在一起啦,weighted_merge,positive,0.11373119171418937,0.330064490151736,0.5562043181340747,期望,"","",9,positive,0.12217751606891986,0.28304917114524425,0.5947733127858358,positive,0.5947733127858359,演员,0.10106170518209362,0.4005874686614736,0.4983508261564328,positive,0.4983508261564328
Rachel和Joey真的应该在一起……,weighted_merge,positive,0.15391386072930557,0.34774887555558553,0.4983372637151089,rachel,"","",9,positive,0.11594957611039912,0.3242161188391429,0.559834305050458,positive,0.559834305050458,情怀,0.21086028765766526,0.3830480106302495,0.40609170171208525,positive,0.40609170171208525
"没想到Rachel真的怀孕了，心疼Joey明明那么喜欢Rachel却还是放手了，他本来会是一个好爸爸的…也是因为这里，本来就不是很讨喜的Ross就更讨厌了。Ross太自私了，真的是什么都想要，得不到就会用各种方式来無理取鬧。（好吧只是短暂的讨厌了一下Ross更讨厌他爸妈

最感动我的是最后一集Monica把将来给自己孩子的名字给了Rachel，真的好感动好想哭，这样的友情真的太美好了，虽然嫌弃你各种但是依然愿意为你无条件付出，Chan对Joey也是这样。",llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,rachel,"","",9,positive,0.28363529009005445,0.3842190028465602,0.3321457070633853,positive,0.38161639542906045,剧情,0.5588476785396009,0.18189991255685356,0.2592524089035455,negative,0.5174515542033342
嘤嘤要看完了！！,llm_override_large_gap_conflict,positive,0.0,0.0,1.0,"","","",9,positive,0.028383990050196244,0.22103156161065093,0.7505844483391528,positive,0.7505844483391528,情怀,0.31301349401474,0.35014933347702026,0.33683717250823975,neutral,0.35014933347702026
"Joey在“幸运骨头”面前许的愿不是中三个亿，也不是什么姑娘，而是让钱德勒有工作……天呐！
钱德勒一直在下……确实蛮符合莫妮卡的……
不想看第十季了，因为不看的话Joey就可以一直和瑞秋在一起了……
可惜我又忍不住不看……",weighted_merge,positive,0.4277806215042808,0.3673925493081531,0.20482682918756606,幸运,positive,评论表达了对角色间深厚友情的感动和对剧集情节的喜爱，整体情绪积极正面。,9,negative,0.4315082820882446,0.3730890087651268,0.19540270914662855,negative,0.4315082820882446,剧情,0.4221891306283351,0.3588478601226925,0.21896300924897233,negative,0.42218913062833513
"David太惨了，perhaps if I hadn't gone to Minsk things would have worked out for us, and I wouldn’t have ruined my career. Or lost that toe to frostbite. It was a good trip这一季最大的贡献大概就是Paul Rudd出演的Mike，简直是个剧作工具人",weighted_merge,negative,0.5120019975211476,0.26922730647695386,0.21877069600189858,worked,negative,评论整体表达了对角色遭遇的同情和对剧情安排的不满，负面情绪明显。,9,negative,0.40348782974296077,0.37572312841439814,0.22078904184264114,negative,0.40348782974296077,剧情,0.6747732491884278,0.10948357357078747,0.21574317724078468,negative,0.6747732491884278
五星不解释,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,解释,"","",9,positive,0.3204208335092291,0.3178839511625192,0.36169521532825166,positive,0.40897705122986266,剧情,0.6626631469429326,0.26003971114665914,0.07729714191040825,negative,0.6135769879101227
多么纠结的开头啊。多么惊奇的结尾啊。,weighted_merge,positive,0.49640394480641803,0.26335816922796673,0.24023788596561527,惊奇,positive,评论通过强烈感叹句式表达了对影片开头和结尾的惊喜与赞叹，整体情绪明确偏向赞扬。,9,negative,0.4642530056384365,0.3379680863211234,0.19777890804044013,negative,0.4642530056384365,剧情,0.5446303535583903,0.15144329358823172,0.303926352853378,negative,0.5446303535583903
朋友的真义是祝你幸福,weighted_merge,positive,0.07465206706772415,0.2653430526776044,0.6600048802546714,真义,"","",9,positive,0.04304090315312651,0.20034474134637828,0.7566143555004952,positive,0.7566143555004952,剧情,0.1220688129396206,0.3628405196744436,0.5150906673859358,positive,0.5150906673859358
就剩一季了。强迫症。,weighted_merge,neutral,0.44931188738855904,0.3508422896849286,0.19984582292651237,强迫症,neutral,评论仅陈述事实和轻微个人感受，无明显褒贬倾向。,9,negative,0.46245053489347643,0.3376425465365258,0.19990691856999776,negative,0.46245053489347643,情怀,0.4296039161311829,0.37064190440753275,0.19975417946128435,negative,0.4296039161311829
看的真快。乔伊被设定的越来越简单，钱德勒婚后不好玩了。依然喜欢ross，越发觉得莫妮卡不错。,weighted_merge,neutral,0.31782274192206517,0.3600863958496684,0.3220908622282665,简单,"","",9,neutral,0.3254730519632892,0.48049834974206573,0.19402859829464514,neutral,0.44490587939080156,剧情,0.36991182524464206,0.2514857441810061,0.3786024305743517,positive,0.4246318801614369
有点拖拉的一季，钱德勒和莫妮卡检查的时候我觉得好可怜，特别是结果出来的时候！一直认为麦克就是菲比的归属了！哪怕最终结局会安排罗斯和瑞秋在一起，我也希望乔伊曾经拥有过！一直不喜欢黑人！爱情公寓，你还要抄多少季？,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,罗斯,negative,评论明确表达了对剧情拖拉、角色命运的不满，并直接批评了抄袭行为,9,negative,0.20443631973830487,0.3889278453525513,0.40663583490914385,positive,0.40663583490914385,剧情,0.5849428597952757,0.2568469213163504,0.15821021888837394,negative,0.5849428597952757
真的只剩下一季了...,weighted_merge,negative,0.48054453049859397,0.33075018052866983,0.18870528897273617,剩下,negative,评论表达了明显的遗憾和失落情绪，暗示对剧集即将完结的不满。,9,negative,0.4280433441990116,0.32821007775947336,0.24374657804151506,negative,0.4280433441990116,情怀,0.5592963099479675,0.3345603346824646,0.10614335536956787,negative,0.5592963099479675
好喜欢RJ在一起~~让RR随风飘逝吧~~,weighted_merge,positive,0.050258626128543954,0.2083145831540032,0.7414267907174528,rjrr,"","",9,positive,0.027888778329210023,0.19024547746444712,0.7818657442063428,positive,0.7818657442063428,剧情,0.08381339782754484,0.2354182416883373,0.6807683604841178,positive,0.6807683604841178
罗斯和瑞秋是该剧设定的主角，其恋情也是整个系列的线索，但这两个人的性格和爱情故事却极其让人厌恶。另外，疯疯癫癫的菲比也很讨厌。,llm_override_large_gap_conflict,negative,1.0,0.0,0.0,设定,negative,评论明确表达了对主要角色性格和爱情故事的厌恶，整体情绪倾向为批评和否定。,9,negative,0.35444553839457105,0.49409799962803896,0.15145646197739004,neutral,0.49409799962803896,剧情,0.7692243801681831,0.16324197319669612,0.06753364663512083,negative,0.7692243801681831
舍不得看完啊,weighted_merge,positive,0.6287828002844112,0.26544322136793375,0.10577397834765498,舍不得,positive,表达了对作品的喜爱和不舍之情,9,negative,0.6011618830220331,0.31664960191901925,0.08218851505894767,negative,0.6011618830220331,剧情,0.6702141761779785,0.18863365054130554,0.14115217328071594,negative,0.6702141761779785
三角什么的不喜欢,weighted_merge,negative,0.5030985994987262,0.3896432839501024,0.10725811655117141,喜欢,negative,明确表达对特定情节或设定的不喜欢,9,negative,0.38076946494670316,0.5034024014055013,0.1158281336477955,neutral,0.5034024014055013,剧情,0.6865923013267606,0.219004607767004,0.0944030909062353,negative,0.6865923013267606
大家喜欢浪子是因为总以为浪子会回头，在非现实世界里这种烂俗梗早被玩儿坏了。但是看到第九季，看到joey这个游戏人间的玩咖忽然间也触碰到了真爱，还是难免被打动。就暂缓揣摩剧作法，泡杯咖啡，开开心心迎接十年老朋友们的结局吧,weighted_merge,neutral,0.32735877222057164,0.3467316562264927,0.32590957155293565,回头,"","",9,neutral,0.26066251347967856,0.3872861950479676,0.3520512914723538,neutral,0.3872861950479676,情怀,0.42740316033191117,0.2858998479942804,0.28669699167380835,negative,0.42740316033191117
joey和rachel的组合真的有点扯啊,weighted_merge,negative,0.5013745630581309,0.2842566395631532,0.2143687973787159,组合,negative,评论明确表达对剧情设定的不满和批评,9,negative,0.38535580166214406,0.32024415016538127,0.2944000481724746,negative,0.38535580166214406,剧情,0.6754027051521111,0.2302753736598111,0.09432192118807783,negative,0.6754027051521111
实在不能接受RACHAL和JOEY暧昧来暧昧去的。。。三观碎一地。,weighted_merge,negative,0.7173384631410789,0.21851532423131764,0.06414621262760344,暧昧,negative,评论明确表达了对剧情安排的不满和批评，认为其破坏三观。,9,negative,0.6839458973077263,0.25432536526697525,0.06172873742529844,negative,0.6839458973077263,剧情,0.7674273118911078,0.1648002626778312,0.0677724254310609,negative,0.7674273118911079
明星越来越多……老公都来助阵了,llm_override_large_gap_conflict,neutral,0.0,1.0,0.0,越来越,"","",9,neutral,0.07459315006366088,0.2200484907305342,0.7053583592058048,positive,0.7053583592058049,演员,0.2630103120332317,0.4387444947414241,0.29824519322534426,neutral,0.4387444947414241
经典至极，看过无数遍,weighted_merge,positive,0.05132199727764665,0.20823996762391161,0.7404380350984419,至极,"","",9,positive,0.0356770695604313,0.26675744143185487,0.6975654890077138,positive,0.6975654890077139,情怀,0.07478938885346965,0.12046375691199665,0.8047468542345337,positive,0.8047468542345337
最后一集的重新组合真有些混乱，但我觉得这样倒是很好。,weighted_merge,neutral,0.27245101111593845,0.42944038086303377,0.2981086080210278,组合,"","",9,neutral,0.1983542978395737,0.5306315704576278,0.2710141317027986,neutral,0.5306315704576278,剧情,0.3835960810304856,0.27765359647114285,0.3387503224983715,negative,0.3835960810304856
怎么会有这么好看的东西啊：）,weighted_merge,positive,0.2661953511892533,0.24088123570061143,0.4929234131101352,东西,"","",9,positive,0.27682898491621016,0.25697527676820753,0.46619573831558225,positive,0.46619573831558225,剧情,0.2502449005988181,0.2167401740992173,0.5330149253019646,positive,0.5330149253019646
突然就追到了这里，竟然已九季！为什么是J&R两个在一起了？？？,weighted_merge,positive,0.28350246588968153,0.3432710408573404,0.3732264932529781,已九季,"","",9,positive,0.24218335046757822,0.3131580467300491,0.4446586028023726,positive,0.4446586028023726,剧情,0.3454811390228364,0.38844053204827733,0.2660783289288862,neutral,0.38844053204827733
第5集菲比的庆生会，17集老友记也开始上网了，瑞秋和Joey互表心意了。第九季了啊好快，真不想结束愉快的旅程但是又很期待。,weighted_merge,positive,0.09764402108807788,0.34622072280942895,0.5561352561024931,老友,"","",9,positive,0.06139595854076331,0.3348007905888205,0.6038032508704162,positive,0.6038032508704162,情怀,0.15201611490904973,0.36335062114034167,0.4846332639506086,positive,0.4846332639506086
这两季的Joey简直是小天使般存在，从他得知Phoebe or Rachel pregnant愿意主动承担责任共同面对，到大家为彩票痴狂疯狂许愿，而他许下了Chandler面试通过的愿望，有这样的朋友人生是多么幸运,llm_override_large_gap_conflict,positive,0.0,0.0,1.0,joey,"","",9,positive,0.18943058691494602,0.41486607652057766,0.3957033365644763,neutral,0.41486607652057766,剧情,0.07562752068042755,0.1351853460073471,0.7891871333122253,positive,0.7891871333122253
oh my god！第九季了！一群可爱的人啊！,weighted_merge,positive,0.1533612792615719,0.22543449447413366,0.6212042262642945,可爱,"","",9,positive,0.11067827273870945,0.20379642746856774,0.6855252997927228,positive,0.6855252997927228,情怀,0.21738578904586553,0.25789159498248254,0.5247226159716519,positive,0.5247226159716519
